category,time,headline,description,url,content
WANANCHI REPORTING,,"Beautiful homes, empty dreams: Kenya's urban housing headache",,/wananchi-reporting/beautiful-homes-empty-dreams-kenyas-urban-housing-headache-n362138,
,,,,,
,,,,,
,,,,,
WANANCHI REPORTING,,Vihiga: Police Investigate Fatal Robbery in Irumbi,,/wananchi-reporting/vihiga-police-investigate-fatal-robbery-in-irumbi-n362137,
WANANCHI REPORTING,,Vihiga: Police Investigate Fatal Robbery in Irumbi,,/wananchi-reporting/vihiga-police-investigate-fatal-robbery-in-irumbi-n362137,
,,,,,
,,,,,
,,,,,
SPORTS,,Raphinha's Barca rise key to devastating Champions League run,That Barcelona are on the verge of the Champions League final is evidently in no small part down to the rise of Raphinha in his third season at the club.,/sports/raphinhas-barca-rise-key-to-devastating-champions-league-run-n362136,
SPORTS,,Raphinha's Barca rise key to devastating Champions League run,That Barcelona are on the verge of the Champions League final is evidently in no small part down to the rise of Raphinha in his third season at the club.,/sports/raphinhas-barca-rise-key-to-devastating-champions-league-run-n362136,
,,,,,
,,,,,
,,,,,
NEWS,,'You risk losing big if you shift your support for Ruto': Mudavadi warns Mt. Kenya,"Mudavadi said other regions envy the leadership and development benefits the region has received under President Ruto's tenure, saying it is time they reexamine where their political future lies....",/news/you-risk-losing-big-if-you-shift-your-support-for-ruto-mudavadi-warns-mt-kenya-n362133,
NEWS,,'You risk losing big if you shift your support for Ruto': Mudavadi warns Mt. Kenya,"Mudavadi said other regions envy the leadership and development benefits the region has received under President Ruto's tenure, saying it is time they reexamine where their political future lies....",/news/you-risk-losing-big-if-you-shift-your-support-for-ruto-mudavadi-warns-mt-kenya-n362133,
,,,,,
,,,,,
,,,,,
SPORTS,,Leverkusen draw hands Kane's Bayern Bundesliga title,"""Congratulations to Bayern. It's a deserved championship. They were the more consistent team over the season and they deserve the shield,"" Alonso told DAZN.",/sports/leverkusen-draw-hands-kanes-bayern-bundesliga-title-n362135,
SPORTS,,Leverkusen draw hands Kane's Bayern Bundesliga title,"""Congratulations to Bayern. It's a deserved championship. They were the more consistent team over the season and they deserve the shield,"" Alonso told DAZN.",/sports/leverkusen-draw-hands-kanes-bayern-bundesliga-title-n362135,
,,,,,
,,,,,
,,,,,
NEWS,,South Africa exit from DRC to be completed this month: general,"Under the phased withdrawal that started on April 29, the troops are to exit the DRC via Rwanda by road before entering Tanzania, General Rudzani Maphwanya said.",/news/south-africa-exit-from-drc-to-be-completed-this-month-general-n362128,
NEWS,,South Africa exit from DRC to be completed this month: general,"Under the phased withdrawal that started on April 29, the troops are to exit the DRC via Rwanda by road before entering Tanzania, General Rudzani Maphwanya said.",/news/south-africa-exit-from-drc-to-be-completed-this-month-general-n362128,
,,,,,
,,,,,
,,,,,
NEWS,,Trump says 'I don't know' if must uphold US Constitution as president,"He also said he is not seriously considering running for a third White House term, after musing publicly over an idea clearly barred by the nation's founding legal document....",/news/trump-says-i-dont-know-if-must-uphold-us-constitution-as-president-n362129,
NEWS,,Trump says 'I don't know' if must uphold US Constitution as president,"He also said he is not seriously considering running for a third White House term, after musing publicly over an idea clearly barred by the nation's founding legal document....",/news/trump-says-i-dont-know-if-must-uphold-us-constitution-as-president-n362129,
,,,,,
,,,,,
,,,,,
NEWS,,KLM cancels two more flights over grounded Boeing 787s,The scheduled flights for Shanghai and Los Angeles were scrapped on the heels of Saturday's cancellation of three flights to Mexico and the United States.,/news/klm-cancels-two-more-flights-over-grounded-boeing-787s-n362130,
NEWS,,KLM cancels two more flights over grounded Boeing 787s,The scheduled flights for Shanghai and Los Angeles were scrapped on the heels of Saturday's cancellation of three flights to Mexico and the United States.,/news/klm-cancels-two-more-flights-over-grounded-boeing-787s-n362130,
,,,,,
,,,,,
,,,,,
ENTERTAINMENT,,'Two million' throng Lady Gaga concert at Rio's Copacabana,"""Brazil, I missed you so much,"" screamed the American pop star -- in her first Brazil gig since 2012 -- before launching into ""Poker Face"" on a monumental chessboard, one of many grandiose backdrops i...",/entertainment/two-million-throng-lady-gaga-concert-at-rios-copacabana-n362131,
ENTERTAINMENT,,'Two million' throng Lady Gaga concert at Rio's Copacabana,"""Brazil, I missed you so much,"" screamed the American pop star -- in her first Brazil gig since 2012 -- before launching into ""Poker Face"" on a monumental chessboard, one of many grandiose backdrops i...",/entertainment/two-million-throng-lady-gaga-concert-at-rios-copacabana-n362131,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
NEWS,,'We will not move on’: Grieving parents launch petition over Gen Z protest killings,"Nearly a year after the bloodshed, not a single conviction has been secured. The government remains silent, even as autopsy reports confirmed that gunshot wounds and blunt force trauma were the leadin...",/news/we-will-not-move-on-grieving-parents-launch-petition-over-gen-z-protest-killings-n362127,
NEWS,,'We will not move on’: Grieving parents launch petition over Gen Z protest killings,"Nearly a year after the bloodshed, not a single conviction has been secured. The government remains silent, even as autopsy reports confirmed that gunshot wounds and blunt force trauma were the leadin...",/news/we-will-not-move-on-grieving-parents-launch-petition-over-gen-z-protest-killings-n362127,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
NEWS,,DP Kindiki dismisses opposition alliance as 'coalition of failures',"Speaking during an empowerment forum for local traders in Gatundu North, Kindiki asserted that the Kenya Kwanza administration's main challenge is not political alliances but the commitment to deliver...",/news/dp-kindiki-dismisses-opposition-alliance-as-coalition-of-failures-n362126,
NEWS,,DP Kindiki dismisses opposition alliance as 'coalition of failures',"Speaking during an empowerment forum for local traders in Gatundu North, Kindiki asserted that the Kenya Kwanza administration's main challenge is not political alliances but the commitment to deliver...",/news/dp-kindiki-dismisses-opposition-alliance-as-coalition-of-failures-n362126,
,,,,,
,,,,,
,,,,,
SPORTS,,Rising Stars fall to Tunisia in second AFCON U-20 tie," ""We didn’t play well comparing with the Morocco match and our defence was caught in areas we did not defend well,"" said Assistant Coach Anthony Akhulia in the post match interview....",/sports/rising-stars-fall-to-tunisia-in-second-afcon-u-20-tie-n362134,
SPORTS,,Rising Stars fall to Tunisia in second AFCON U-20 tie," ""We didn’t play well comparing with the Morocco match and our defence was caught in areas we did not defend well,"" said Assistant Coach Anthony Akhulia in the post match interview....",/sports/rising-stars-fall-to-tunisia-in-second-afcon-u-20-tie-n362134,
,,,,,
,,,,,
,,,,,
NEWS,,KEMSA feted for leading Occupational Safety and Health (OSH) practices,KEMSA says the Kisumu RDC’s recognition is notable given the logistical complexities often associated with regional supply chain operations.,/news/kemsa-feted-for-leading-occupational-safety-and-health-osh-practices-n361444,
NEWS,,KEMSA feted for leading Occupational Safety and Health (OSH) practices,KEMSA says the Kisumu RDC’s recognition is notable given the logistical complexities often associated with regional supply chain operations.,/news/kemsa-feted-for-leading-occupational-safety-and-health-osh-practices-n361444,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
NEWS,,Three arrested after shoe thrown at President Ruto in Migori,"A short five-second video captures the moment when a person from the crowd listening to President Ruto as he addressed the public threw a shoe, hitting him on the head.",/news/three-arrested-after-shoe-thrown-at-president-ruto-in-migori-n362124,
NEWS,,Three arrested after shoe thrown at President Ruto in Migori,"A short five-second video captures the moment when a person from the crowd listening to President Ruto as he addressed the public threw a shoe, hitting him on the head.",/news/three-arrested-after-shoe-thrown-at-president-ruto-in-migori-n362124,
,,,,,
,,,,,
,,,,,
NEWS,,"Oburu backs Ruto-ODM deal, tells Orengo to toe the party line or leave","Speaking during an inter-denominational prayer service attended by President William Ruto at Kadika Primary School in Suna East, Migori County, Oburu defended the broad-based government arrangement, e...",/news/oburu-backs-ruto-odm-deal-tells-orengo-to-toe-the-party-line-or-leave-n362125,
NEWS,,"Oburu backs Ruto-ODM deal, tells Orengo to toe the party line or leave","Speaking during an inter-denominational prayer service attended by President William Ruto at Kadika Primary School in Suna East, Migori County, Oburu defended the broad-based government arrangement, e...",/news/oburu-backs-ruto-odm-deal-tells-orengo-to-toe-the-party-line-or-leave-n362125,
,,,,,
,,,,,
,,,,,
SPORTS,,"Man Utd crash at Brentford, Isak rescues Newcastle","Lacklustre United conceded again when Schade struck with a 70th minute header.Yoane Wissa completed the rout four minutes later, poking home for his 18th league goal this season.Garnacho's 82nd minute...",/sports/man-utd-crash-at-brentford-isak-rescues-newcastle-n362121,
SPORTS,,"Man Utd crash at Brentford, Isak rescues Newcastle","Lacklustre United conceded again when Schade struck with a 70th minute header.Yoane Wissa completed the rout four minutes later, poking home for his 18th league goal this season.Garnacho's 82nd minute...",/sports/man-utd-crash-at-brentford-isak-rescues-newcastle-n362121,
,,,,,
,,,,,
,,,,,
NEWS,,"Seven arrested over Naivasha robbery, ‘harmless’ pistol recovered","DCI says Patrick Handi, 45, David Muchina, 34, Grace Wanjiru, 33, Erick Kabiru, 32, Hassan Jamal, 32, Christopher Kimani, 30, and Ronny Muturi, 30, were intercepted in Naivasha town....",/news/seven-arrested-over-naivasha-robbery-harmless-pistol-recovered-n362123,
NEWS,,"Seven arrested over Naivasha robbery, ‘harmless’ pistol recovered","DCI says Patrick Handi, 45, David Muchina, 34, Grace Wanjiru, 33, Erick Kabiru, 32, Hassan Jamal, 32, Christopher Kimani, 30, and Ronny Muturi, 30, were intercepted in Naivasha town....",/news/seven-arrested-over-naivasha-robbery-harmless-pistol-recovered-n362123,
,,,,,
,,,,,
,,,,,
NEWS,,Police officer dies by suicide in Marsabit, Another officer saw the deceased’s body hanging from a tree near his house at 6 a.m. on Sunday,/news/police-officer-dies-by-suicide-in-marsabit-n362122,
NEWS,,Police officer dies by suicide in Marsabit, Another officer saw the deceased’s body hanging from a tree near his house at 6 a.m. on Sunday,/news/police-officer-dies-by-suicide-in-marsabit-n362122,
,,,,,
,,,,,
,,,,,
SPORTS,,Mbappe maintains Real Madrid Liga dream in Celta thriller,"""The game seemed finished... you have to remember we're without six defenders and we're not always capable of solving these things,"" said Madrid coach Carlo Ancelotti.",/sports/mbappe-maintains-real-madrid-liga-dream-in-celta-thriller-n362120,
SPORTS,,Mbappe maintains Real Madrid Liga dream in Celta thriller,"""The game seemed finished... you have to remember we're without six defenders and we're not always capable of solving these things,"" said Madrid coach Carlo Ancelotti.",/sports/mbappe-maintains-real-madrid-liga-dream-in-celta-thriller-n362120,
,,,,,
,,,,,
,,,,,
NEWS,,"Matiang’i: As president, I'll restore public trust in government",Matiang’i was among a raft of opposition politicians hosted by former Deputy President Rigathi Gachagua at the latter’s Wamunyoro residence in Nyeri County on Sunday.The former CS accused President Wi...,/news/matiangi-as-president-ill-restore-public-trust-in-government-n362119,
